instance,k,n_params,median_obj,median_time_s,n_seeds
cost266-UUE,20,30,4.75,6016,4
cost266-UUE,20,30,4.99,6016,5
cost266-UUE,20,30,5.29,6017,6
cost266-UUE,20,30,4.43,6015,7
cost266-UUE,20,30,3.76,6014,8
cost266-UUE,20,30,4.70,6019,9
cost266-UUE,25,30,5.71,7529,0
cost266-UUE,25,30,5.30,7528,1
cost266-UUE,25,30,6.28,7527,2
cost266-UUE,25,30,5.75,7532,3
cost266-UUE,25,30,4.50,7526,4
cost266-UUE,25,30,5.31,7546,5
cost266-UUE,25,30,5.41,7521,6
cost266-UUE,25,30,5.85,7540,7
cost266-UUE,25,30,5.68,7532,8
cost266-UUE,25,30,4.97,7519,9
cost266-UUE,30,30,4.84,9024,0
cost266-UUE,30,30,4.07,9022,1
cost266-UUE,30,30,4.06,9031,2
cost266-UUE,30,30,4.93,9025,3
cost266-UUE,30,30,5.28,9021,4
cost266-UUE,30,30,4.78,9025,5
cost266-UUE,30,30,4.50,9024,6
cost266-UUE,30,30,4.67,9023,7
cost266-UUE,30,30,4.40,9029,8
cost266-UUE,30,30,4.17,9023,9
cost266-UUE,2,40,6.08,804,0
cost266-UUE,2,40,6.20,802,1
cost266-UUE,2,40,7.05,803,2
cost266-UUE,2,40,6.98,803,3
cost266-UUE,2,40,6.15,802,4
cost266-UUE,2,40,6.89,802,5
cost266-UUE,2,40,6.36,802,6
cost266-UUE,2,40,7.21,803,7
cost266-UUE,2,40,6.77,803,8
cost266-UUE,2,40,7.06,802,9
cost266-UUE,5,40,7.76,2007,0
cost266-UUE,5,40,6.20,2006,1
cost266-UUE,5,40,5.61,2005,2
cost266-UUE,5,40,5.86,2008,3
cost266-UUE,5,40,5.49,2006,4
cost266-UUE,5,40,4.38,2005,5
cost266-UUE,5,40,4.69,2010,6
cost266-UUE,5,40,6.74,2008,7
cost266-UUE,5,40,5.46,2006,8
cost266-UUE,5,40,6.90,2010,9
cost266-UUE,10,40,5.32,4013,0
cost266-UUE,10,40,4.78,4009,1
cost266-UUE,10,40,6.40,4012,2
cost266-UUE,10,40,4.27,4015,3
cost266-UUE,10,40,4.65,4011,4
cost266-UUE,10,40,4.29,4009,5
cost266-UUE,10,40,5.98,4013,6
cost266-UUE,10,40,6.48,4012,7
cost266-UUE,10,40,5.42,4012,8
cost266-UUE,10,40,4.55,4014,9
cost266-UUE,15,40,4.26,6023,0
cost266-UUE,15,40,4.39,6013,1
cost266-UUE,15,40,5.19,6016,2
cost266-UUE,15,40,6.45,6027,3
cost266-UUE,15,40,4.25,6017,4
cost266-UUE,15,40,4.53,6018,5
cost266-UUE,15,40,4.52,6018,6
cost266-UUE,15,40,4.29,6018,7
cost266-UUE,15,40,4.98,6022,8
cost266-UUE,15,40,4.85,6017,9
cost266-UUE,20,40,4.13,8030,0
cost266-UUE,20,40,4.80,8019,1
cost266-UUE,20,40,4.96,8024,2
cost266-UUE,20,40,4.48,8024,3
cost266-UUE,20,40,4.38,8020,4
cost266-UUE,20,40,3.77,8021,5
cost266-UUE,20,40,4.43,8028,6
cost266-UUE,20,40,4.74,8026,7
cost266-UUE,20,40,4.36,8027,8
cost266-UUE,20,40,4.72,8023,9
csched007,2,5,19.11,100,0
csched007,2,5,20.56,100,1
csched007,2,5,23.59,100,2
csched007,2,5,10.69,100,3
csched007,2,5,17.71,100,4
csched007,2,5,22.43,100,5
csched007,2,5,20.13,100,6
csched007,2,5,17.71,100,7
csched007,2,5,17.71,100,8
csched007,2,5,18.94,100,9
csched007,5,5,10.73,250,0
csched007,5,5,20.56,250,1
csched007,5,5,18.89,250,2
csched007,5,5,9.18,250,3
csched007,5,5,17.71,250,4
csched007,5,5,10.99,250,5
csched007,5,5,9.20,250,6
csched007,5,5,17.71,250,7
csched007,5,5,14.87,250,8
csched007,5,5,17.71,250,9
csched007,10,5,11.91,500,0
csched007,10,5,10.79,501,1
csched007,10,5,17.71,500,2
csched007,10,5,9.17,500,3
csched007,10,5,9.20,500,4
csched007,10,5,9.17,500,5
csched007,10,5,17.71,501,6
csched007,10,5,15.00,500,7
csched007,10,5,11.04,501,8
csched007,10,5,14.99,500,9
csched007,15,5,9.17,751,0
csched007,15,5,9.20,751,1
csched007,15,5,14.87,751,2
csched007,15,5,10.97,751,3
csched007,15,5,9.17,751,4
csched007,15,5,9.18,751,5
csched007,15,5,9.20,751,6
csched007,15,5,9.20,751,7
csched007,15,5,11.04,751,8
csched007,15,5,10.99,751,9
csched007,20,5,9.17,1001,0
csched007,20,5,9.20,1001,1
csched007,20,5,9.17,1001,2
csched007,20,5,9.20,1001,3
csched007,20,5,9.17,1001,4
csched007,20,5,9.20,1001,5
csched007,20,5,9.21,1002,6
csched007,20,5,9.20,1001,7
csched007,20,5,10.65,1001,8
csched007,20,5,9.20,1001,9
csched007,25,5,10.69,1252,0
csched007,25,5,8.88,1252,1
csched007,25,5,8.87,1252,2
csched007,25,5,9.17,1252,3
csched007,25,5,9.18,1252,4
csched007,25,5,8.86,1253,5
csched007,25,5,10.99,1252,6
csched007,25,5,11.06,1252,7
csched007,25,5,8.87,1270,8
csched007,25,5,8.90,1252,9
csched007,30,5,19.33,1519,0
csched007,30,5,8.86,1502,1
csched007,30,5,9.52,1503,2
csched007,30,5,9.55,1505,3
csched007,30,5,8.94,1505,4
csched007,30,5,9.17,1507,5
csched007,30,5,8.86,1502,6
csched007,30,5,8.87,1506,7
csched007,30,5,9.17,1502,8
csched007,30,5,8.86,1503,9
csched007,40,5,9.17,2003,0
csched007,40,5,9.44,2004,1
csched007,40,5,9.17,2003,2
csched007,40,5,9.44,2006,3
csched007,40,5,9.15,2003,4
csched007,40,5,11.01,2003,5
csched007,40,5,9.20,2003,6
csched007,40,5,10.97,2003,7
csched007,40,5,8.86,2005,8
csched007,40,5,9.17,2003,9
csched007,50,5,8.87,2507,0
csched007,50,5,8.13,2503,1
csched007,50,5,9.20,2506,2
csched007,50,5,8.88,2506,3
csched007,50,5,10.99,2505,4
csched007,50,5,9.17,2503,5
csched007,50,5,8.88,2506,6
csched007,50,5,9.17,2504,7
csched007,50,5,9.20,2504,8
csched007,50,5,9.20,2506,9
csched007,60,5,8.10,3004,0
csched007,60,5,9.14,3004,1
csched007,60,5,9.52,3009,2
csched007,60,5,8.86,3006,3
csched007,60,5,12.10,3009,4
csched007,60,5,9.17,3006,5
csched007,60,5,8.83,3008,6
csched007,60,5,9.15,3005,7
csched007,60,5,9.18,3005,8
csched007,60,5,9.17,3005,9
csched007,2,10,11.73,200,0
csched007,2,10,14.74,200,1
csched007,2,10,12.58,200,2
csched007,2,10,8.57,200,3
csched007,2,10,12.26,200,4
csched007,2,10,11.70,200,5
csched007,2,10,13.05,200,6
csched007,2,10,26.21,214,7
csched007,2,10,9.80,200,8
csched007,2,10,22.29,200,9
csched007,5,10,8.10,501,0
csched007,5,10,9.52,500,1
csched007,5,10,9.85,500,2
csched007,5,10,8.55,500,3
csched007,5,10,8.43,500,4
csched007,5,10,10.40,500,5
csched007,5,10,9.59,501,6
csched007,5,10,11.81,500,7
csched007,5,10,8.78,500,8
csched007,5,10,13.06,511,9
csched007,10,10,8.26,1001,0
csched007,10,10,11.94,1002,1
csched007,10,10,8.53,1001,2
csched007,10,10,10.10,1002,3
csched007,10,10,9.50,1001,4
csched007,10,10,8.03,1001,5
csched007,10,10,8.10,1001,6
csched007,10,10,6.82,1001,7
csched007,10,10,10.41,1001,8
csched007,10,10,9.16,1001,9
csched007,15,10,8.26,1502,0
csched007,15,10,8.42,1502,1
csched007,15,10,12.14,1502,2
csched007,15,10,8.38,1502,3
csched007,15,10,8.18,1502,4
csched007,15,10,8.77,1502,5
csched007,15,10,12.28,1503,6
csched007,15,10,10.98,1502,7
csched007,15,10,10.85,1503,8
csched007,15,10,8.42,1502,9
csched007,20,10,9.78,2002,0
csched007,20,10,7.68,2003,1
csched007,20,10,10.23,2002,2
csched007,20,10,8.26,2002,3
csched007,20,10,8.48,2002,4
csched007,20,10,10.08,2002,5
csched007,20,10,10.67,2004,6
csched007,20,10,10.76,2003,7
csched007,20,10,9.81,2003,8
csched007,20,10,7.35,2004,9
csched007,25,10,6.84,2504,0
csched007,25,10,7.75,2508,1
csched007,25,10,7.43,2503,2
csched007,25,10,7.92,2530,3
csched007,25,10,10.08,2504,4
csched007,25,10,6.50,2504,5
csched007,25,10,12.22,2505,6
csched007,25,10,8.33,2679,7
csched007,25,10,10.11,2504,8
csched007,25,10,6.43,2504,9
csched007,30,10,8.26,3007,0
csched007,30,10,6.81,3005,1
csched007,30,10,7.84,3007,2
csched007,30,10,6.13,3007,3
csched007,30,10,10.75,3050,4
csched007,30,10,7.64,3018,5
csched007,30,10,8.93,3005,6
csched007,30,10,9.80,3007,7
csched007,30,10,8.70,3006,8
csched007,30,10,8.82,3007,9
csched007,40,10,7.92,4007,0
csched007,40,10,10.03,4010,1
csched007,40,10,6.52,4013,2
csched007,40,10,7.76,4007,3
csched007,40,10,9.00,4007,4
csched007,40,10,7.70,4007,5
csched007,40,10,9.47,4008,6
csched007,40,10,10.04,4006,7
csched007,40,10,7.35,4006,8
csched007,40,10,6.43,4006,9
csched007,50,10,7.36,5009,0
csched007,50,10,10.17,5024,1
csched007,50,10,6.43,5007,2
csched007,50,10,7.27,5031,3
csched007,50,10,8.24,5006,4
csched007,50,10,7.49,5063,5
csched007,50,10,7.48,5007,6
csched007,50,10,6.13,5137,7
csched007,50,10,8.28,5009,8
csched007,50,10,10.10,5009,9
csched007,60,10,7.12,6010,0
csched007,60,10,6.13,6012,1
csched007,60,10,7.72,6012,2
csched007,60,10,6.43,6010,3
csched007,60,10,6.13,6012,4
csched007,60,10,6.44,6031,5
csched007,60,10,6.81,6010,6
csched007,60,10,7.35,6128,7
csched007,60,10,8.74,6011,8
csched007,60,10,6.13,6028,9
csched007,2,20,13.56,400,0
csched007,2,20,17.79,401,1
csched007,2,20,9.37,401,2
csched007,2,20,9.53,401,3
csched007,2,20,10.56,400,4
csched007,2,20,8.54,400,5
csched007,2,20,11.31,400,6
csched007,2,20,12.01,400,7
csched007,2,20,12.64,400,8
csched007,2,20,20.10,414,9
csched007,5,20,12.20,1001,0
csched007,5,20,10.74,1001,1
csched007,5,20,9.21,1001,2
csched007,5,20,9.40,1001,3
csched007,5,20,10.94,1001,4
csched007,5,20,16.49,1001,5
csched007,5,20,11.95,1001,6
csched007,5,20,12.01,1001,7
csched007,5,20,10.38,1001,8
csched007,5,20,8.30,1002,9
csched007,10,20,11.45,2003,0
csched007,10,20,9.28,2005,1
csched007,10,20,8.25,2003,2
csched007,10,20,8.62,2003,3
csched007,10,20,10.92,2003,4
csched007,10,20,14.62,2003,5
csched007,10,20,10.23,2003,6
csched007,10,20,11.81,2002,7
csched007,10,20,9.81,2003,8
csched007,10,20,10.77,2004,9
csched007,15,20,8.99,3004,0
csched007,15,20,8.55,3005,1
csched007,15,20,8.96,3004,2
csched007,15,20,8.63,3004,3
csched007,15,20,5.70,3004,4
csched007,15,20,9.59,3004,5
csched007,15,20,10.49,3005,6
csched007,15,20,10.43,3005,7
csched007,15,20,7.02,3004,8
csched007,15,20,8.25,3007,9
csched007,20,20,11.45,4005,0
csched007,20,20,8.72,4008,1
csched007,20,20,8.30,4007,2
csched007,20,20,7.61,4008,3
csched007,20,20,10.34,4006,4
csched007,20,20,11.87,4007,5
csched007,20,20,8.93,4006,6
csched007,20,20,9.27,4007,7
csched007,20,20,8.34,4007,8
csched007,20,20,7.51,4011,9
csched007,25,20,9.13,5007,0
csched007,25,20,6.92,5011,1
csched007,25,20,8.62,5010,2
csched007,25,20,6.26,5008,3
csched007,25,20,9.12,5008,4
csched007,25,20,9.53,5009,5
csched007,25,20,8.04,5009,6
csched007,25,20,7.17,5007,7
csched007,25,20,10.22,5007,8
csched007,25,20,8.09,5007,9
csched007,30,20,9.64,6011,0
csched007,30,20,8.15,6012,1
csched007,30,20,7.96,6010,2
csched007,30,20,8.77,6012,3
csched007,30,20,9.89,6013,4
csched007,30,20,6.05,6010,5
csched007,30,20,10.04,6020,6
csched007,30,20,8.32,6010,7
csched007,30,20,6.71,6013,8
csched007,30,20,7.30,6011,9
csched007,2,30,14.33,602,0
csched007,2,30,9.87,601,1
csched007,2,30,11.19,601,2
csched007,2,30,15.41,601,3
csched007,2,30,9.80,601,4
csched007,2,30,11.29,601,5
csched007,2,30,7.54,602,6
csched007,2,30,10.26,601,7
csched007,2,30,12.68,601,8
csched007,2,30,8.06,602,9
csched007,25,30,10.48,7518,0
csched007,25,30,9.28,7518,1
csched007,25,30,10.34,7530,2
csched007,25,30,10.51,7534,3
csched007,25,30,7.99,7515,4
csched007,25,30,9.98,7569,5
csched007,25,30,10.41,7512,6
csched007,25,30,12.37,7525,7
csched007,25,30,10.76,7525,8
csched007,25,30,7.03,7514,9
csched007,2,40,8.11,802,0
csched007,2,40,9.90,802,1
csched007,2,40,8.80,801,2
csched007,2,40,8.04,802,3
csched007,2,40,7.06,802,4
csched007,2,40,12.26,803,5
csched007,2,40,7.65,802,6
csched007,2,40,10.41,802,7
csched007,2,40,9.26,802,8
csched007,2,40,12.76,802,9
cvs16r128-89,2,5,26.93,100,0
cvs16r128-89,2,5,23.58,100,1
cvs16r128-89,2,5,23.58,100,2
cvs16r128-89,2,5,25.06,100,3
cvs16r128-89,2,5,24.91,100,4
cvs16r128-89,2,5,24.91,100,5
cvs16r128-89,2,5,23.51,100,6
cvs16r128-89,2,5,23.58,100,7
cvs16r128-89,2,5,23.51,100,8
cvs16r128-89,2,5,23.58,100,9
cvs16r128-89,5,5,24.97,250,0
cvs16r128-89,5,5,24.97,250,1
cvs16r128-89,5,5,23.51,250,2
cvs16r128-89,5,5,23.51,250,3
cvs16r128-89,5,5,23.58,250,4
cvs16r128-89,5,5,23.58,250,5
cvs16r128-89,5,5,23.51,250,6
cvs16r128-89,5,5,23.51,250,7
cvs16r128-89,5,5,23.51,250,8
cvs16r128-89,5,5,23.58,250,9
cvs16r128-89,10,5,23.51,501,0
cvs16r128-89,10,5,24.97,501,1
cvs16r128-89,10,5,23.51,501,2
cvs16r128-89,10,5,23.51,501,3
cvs16r128-89,10,5,23.51,501,4
cvs16r128-89,10,5,23.51,501,5
cvs16r128-89,10,5,23.58,501,6
cvs16r128-89,10,5,23.51,501,7
cvs16r128-89,10,5,24.97,501,8
cvs16r128-89,10,5,23.51,501,9
cvs16r128-89,15,5,23.51,752,0
cvs16r128-89,15,5,23.58,751,1
cvs16r128-89,15,5,23.51,751,2
cvs16r128-89,15,5,23.58,751,3
cvs16r128-89,15,5,23.51,751,4
cvs16r128-89,15,5,23.51,751,5
cvs16r128-89,15,5,23.51,752,6
cvs16r128-89,15,5,23.58,751,7
cvs16r128-89,15,5,24.91,751,8
cvs16r128-89,15,5,25.06,752,9
cvs16r128-89,20,5,23.51,1002,0
cvs16r128-89,20,5,23.51,1002,1
cvs16r128-89,20,5,23.51,1002,2
cvs16r128-89,20,5,23.51,1002,3
cvs16r128-89,20,5,23.51,1002,4
cvs16r128-89,20,5,23.51,1002,5
cvs16r128-89,20,5,23.58,1002,6
cvs16r128-89,20,5,23.51,1002,7
cvs16r128-89,20,5,24.97,1002,8
cvs16r128-89,20,5,23.51,1002,9
cvs16r128-89,25,5,23.58,1254,0
cvs16r128-89,25,5,24.97,1253,1
cvs16r128-89,25,5,23.51,1253,2
cvs16r128-89,25,5,23.51,1253,3
cvs16r128-89,25,5,23.51,1253,4
cvs16r128-89,25,5,24.91,1254,5
cvs16r128-89,25,5,23.58,1253,6
cvs16r128-89,25,5,24.91,1253,7
cvs16r128-89,25,5,24.97,1264,8
cvs16r128-89,25,5,23.51,1254,9
cvs16r128-89,30,5,24.97,1527,0
cvs16r128-89,30,5,24.97,1504,1
cvs16r128-89,30,5,23.58,1504,2
cvs16r128-89,30,5,25.06,1505,3
cvs16r128-89,30,5,26.03,1514,4
cvs16r128-89,30,5,23.51,1509,5
cvs16r128-89,30,5,23.51,1504,6
cvs16r128-89,30,5,24.97,1504,7
cvs16r128-89,30,5,23.51,1504,8
cvs16r128-89,30,5,24.91,1504,9
cvs16r128-89,40,5,23.51,2004,0
cvs16r128-89,40,5,23.51,2008,1
cvs16r128-89,40,5,23.51,2004,2
cvs16r128-89,40,5,24.97,2008,3
cvs16r128-89,40,5,23.51,2006,4
cvs16r128-89,40,5,23.51,2005,5
cvs16r128-89,40,5,23.51,2005,6
cvs16r128-89,40,5,23.51,2005,7
cvs16r128-89,40,5,24.91,2007,8
cvs16r128-89,40,5,23.51,2004,9
cvs16r128-89,50,5,26.30,2509,0
cvs16r128-89,50,5,23.03,2505,1
cvs16r128-89,50,5,23.58,2506,2
cvs16r128-89,50,5,24.97,2508,3
cvs16r128-89,50,5,24.91,2507,4
cvs16r128-89,50,5,23.51,2506,5
cvs16r128-89,50,5,24.97,2509,6
cvs16r128-89,50,5,23.51,2515,7
cvs16r128-89,50,5,23.51,2506,8
cvs16r128-89,50,5,23.58,2506,9
cvs16r128-89,60,5,23.09,3006,0
cvs16r128-89,60,5,23.09,3007,1
cvs16r128-89,60,5,24.97,3011,2
cvs16r128-89,60,5,23.58,3022,3
cvs16r128-89,60,5,26.03,3014,4
cvs16r128-89,60,5,23.51,3009,5
cvs16r128-89,60,5,24.91,3033,6
cvs16r128-89,60,5,23.51,3007,7
cvs16r128-89,60,5,23.51,3008,8
cvs16r128-89,60,5,23.51,3008,9
cvs16r128-89,2,10,19.05,200,0
cvs16r128-89,2,10,22.38,200,1
cvs16r128-89,2,10,19.28,200,2
cvs16r128-89,2,10,22.32,200,3
cvs16r128-89,2,10,22.32,200,4
cvs16r128-89,2,10,21.91,200,5
cvs16r128-89,2,10,23.59,200,6
cvs16r128-89,2,10,37.99,208,7
cvs16r128-89,2,10,21.87,200,8
cvs16r128-89,2,10,21.82,200,9
cvs16r128-89,5,10,19.05,501,0
cvs16r128-89,5,10,20.44,501,1
cvs16r128-89,5,10,19.05,501,2
cvs16r128-89,5,10,21.91,501,3
cvs16r128-89,5,10,19.12,501,4
cvs16r128-89,5,10,20.38,501,5
cvs16r128-89,5,10,23.02,501,6
cvs16r128-89,5,10,20.45,501,7
cvs16r128-89,5,10,19.65,501,8
cvs16r128-89,5,10,22.67,510,9
cvs16r128-89,10,10,18.98,1002,0
cvs16r128-89,10,10,19.28,1003,1
cvs16r128-89,10,10,18.98,1002,2
cvs16r128-89,10,10,20.45,1003,3
cvs16r128-89,10,10,22.40,1003,4
cvs16r128-89,10,10,19.07,1002,5
cvs16r128-89,10,10,22.40,1002,6
cvs16r128-89,10,10,18.98,1002,7
cvs16r128-89,10,10,20.91,1002,8
cvs16r128-89,10,10,20.45,1002,9
cvs16r128-89,15,10,18.98,1503,0
cvs16r128-89,15,10,19.05,1504,1
cvs16r128-89,15,10,19.28,1503,2
cvs16r128-89,15,10,19.07,1503,3
cvs16r128-89,15,10,18.98,1504,4
cvs16r128-89,15,10,18.98,1503,5
cvs16r128-89,15,10,20.45,1503,6
cvs16r128-89,15,10,20.45,1504,7
cvs16r128-89,15,10,20.45,1504,8
cvs16r128-89,15,10,18.98,1503,9
cvs16r128-89,20,10,19.05,2005,0
cvs16r128-89,20,10,19.05,2005,1
cvs16r128-89,20,10,19.27,2005,2
cvs16r128-89,20,10,19.05,2005,3
cvs16r128-89,20,10,19.05,2005,4
cvs16r128-89,20,10,19.05,2004,5
cvs16r128-89,20,10,19.28,2005,6
cvs16r128-89,20,10,20.45,2005,7
cvs16r128-89,20,10,20.73,2005,8
cvs16r128-89,20,10,19.12,2005,9
cvs16r128-89,25,10,19.05,2506,0
cvs16r128-89,25,10,19.65,2513,1
cvs16r128-89,25,10,18.98,2505,2
cvs16r128-89,25,10,20.45,2516,3
cvs16r128-89,25,10,19.12,2506,4
cvs16r128-89,25,10,19.05,2507,5
cvs16r128-89,25,10,19.05,2506,6
cvs16r128-89,25,10,19.65,2513,7
cvs16r128-89,25,10,19.05,2506,8
cvs16r128-89,25,10,19.12,2507,9
cvs16r128-89,30,10,19.28,3021,0
cvs16r128-89,30,10,18.98,3008,1
cvs16r128-89,30,10,20.58,3011,2
cvs16r128-89,30,10,20.58,3011,3
cvs16r128-89,30,10,19.05,3018,4
cvs16r128-89,30,10,18.98,3012,5
cvs16r128-89,30,10,19.05,3007,6
cvs16r128-89,30,10,20.58,3011,7
cvs16r128-89,30,10,19.05,3009,8
cvs16r128-89,30,10,20.58,3009,9
cvs16r128-89,40,10,18.98,4011,0
cvs16r128-89,40,10,20.45,4013,1
cvs16r128-89,40,10,18.98,4011,2
cvs16r128-89,40,10,19.12,4035,3
cvs16r128-89,40,10,19.05,4015,4
cvs16r128-89,40,10,19.27,4011,5
cvs16r128-89,40,10,19.05,4010,6
cvs16r128-89,40,10,18.98,4010,7
cvs16r128-89,40,10,18.98,4009,8
cvs16r128-89,40,10,18.98,4010,9
cvs16r128-89,50,10,20.45,5014,0
cvs16r128-89,50,10,22.23,5025,1
cvs16r128-89,50,10,18.98,5012,2
cvs16r128-89,50,10,19.28,5046,3
cvs16r128-89,50,10,19.05,5011,4
cvs16r128-89,50,10,18.98,5013,5
cvs16r128-89,50,10,18.98,5012,6
cvs16r128-89,50,10,18.98,5018,7
cvs16r128-89,50,10,18.98,5011,8
cvs16r128-89,50,10,19.27,5015,9
cvs16r128-89,60,10,19.27,6015,0
cvs16r128-89,60,10,18.98,6018,1
cvs16r128-89,60,10,20.45,6019,2
cvs16r128-89,60,10,18.98,6014,3
cvs16r128-89,60,10,19.44,6017,4
cvs16r128-89,60,10,18.98,6015,5
cvs16r128-89,60,10,18.98,6015,6
cvs16r128-89,60,10,19.05,6015,7
cvs16r128-89,60,10,20.45,6018,8
cvs16r128-89,60,10,19.65,6017,9
cvs16r128-89,2,20,20.23,401,0
cvs16r128-89,2,20,18.74,401,1
cvs16r128-89,2,20,22.51,401,2
cvs16r128-89,2,20,19.94,401,3
cvs16r128-89,2,20,19.44,401,4
cvs16r128-89,2,20,19.39,401,5
cvs16r128-89,2,20,22.03,401,6
cvs16r128-89,2,20,20.45,401,7
cvs16r128-89,2,20,19.65,401,8
cvs16r128-89,2,20,39.61,415,9
cvs16r128-89,5,20,17.46,1002,0
cvs16r128-89,5,20,20.51,1002,1
cvs16r128-89,5,20,18.24,1002,2
cvs16r128-89,5,20,20.43,1002,3
cvs16r128-89,5,20,17.01,1002,4
cvs16r128-89,5,20,20.14,1002,5
cvs16r128-89,5,20,17.28,1002,6
cvs16r128-89,5,20,20.54,1002,7
cvs16r128-89,5,20,18.87,1002,8
cvs16r128-89,5,20,21.28,1002,9
cvs16r128-89,10,20,17.44,2004,0
cvs16r128-89,10,20,18.12,2005,1
cvs16r128-89,10,20,17.01,2004,2
cvs16r128-89,10,20,18.66,2005,3
cvs16r128-89,10,20,17.97,2004,4
cvs16r128-89,10,20,19.21,2004,5
cvs16r128-89,10,20,17.44,2005,6
cvs16r128-89,10,20,20.36,2004,7
cvs16r128-89,10,20,18.24,2004,8
cvs16r128-89,10,20,18.16,2005,9
cvs16r128-89,15,20,17.44,3006,0
cvs16r128-89,15,20,18.68,3008,1
cvs16r128-89,15,20,18.24,3007,2
cvs16r128-89,15,20,18.55,3006,3
cvs16r128-89,15,20,17.01,3007,4
cvs16r128-89,15,20,19.26,3006,5
cvs16r128-89,15,20,17.44,3007,6
cvs16r128-89,15,20,17.46,3007,7
cvs16r128-89,15,20,18.84,3008,8
cvs16r128-89,15,20,18.16,3013,9
cvs16r128-89,20,20,17.46,4009,0
cvs16r128-89,20,20,18.52,4011,1
cvs16r128-89,20,20,17.46,4009,2
cvs16r128-89,20,20,19.82,4012,3
cvs16r128-89,20,20,18.16,4011,4
cvs16r128-89,20,20,17.77,4010,5
cvs16r128-89,20,20,17.44,4010,6
cvs16r128-89,20,20,20.58,4009,7
cvs16r128-89,20,20,18.86,4009,8
cvs16r128-89,20,20,18.20,4008,9
cvs16r128-89,25,20,19.82,5014,0
cvs16r128-89,25,20,20.55,5012,1
cvs16r128-89,25,20,18.23,5011,2
cvs16r128-89,25,20,18.66,5012,3
cvs16r128-89,25,20,18.12,5013,4
cvs16r128-89,25,20,19.91,5011,5
cvs16r128-89,25,20,17.44,5012,6
cvs16r128-89,25,20,17.97,5013,7
cvs16r128-89,25,20,19.32,5011,8
cvs16r128-89,25,20,18.20,5012,9
cvs16r128-89,30,20,19.38,6017,0
cvs16r128-89,30,20,18.00,6016,1
cvs16r128-89,30,20,17.28,6015,2
cvs16r128-89,30,20,18.87,6021,3
cvs16r128-89,30,20,18.01,6014,4
cvs16r128-89,30,20,17.07,6012,5
cvs16r128-89,30,20,19.28,6020,6
cvs16r128-89,30,20,20.76,6015,7
cvs16r128-89,30,20,19.28,6017,8
cvs16r128-89,30,20,19.19,6014,9
cvs16r128-89,2,30,18.58,602,0
cvs16r128-89,2,30,17.06,601,1
cvs16r128-89,2,30,18.74,602,2
cvs16r128-89,2,30,19.34,602,3
cvs16r128-89,2,30,16.21,602,4
cvs16r128-89,2,30,18.90,602,5
cvs16r128-89,2,30,16.20,602,6
cvs16r128-89,2,30,16.70,601,7
cvs16r128-89,2,30,20.16,602,8
cvs16r128-89,2,30,17.01,601,9
cvs16r128-89,25,30,18.06,7526,0
cvs16r128-89,25,30,16.46,7556,1
cvs16r128-89,25,30,16.02,7531,2
cvs16r128-89,25,30,14.28,7554,3
cvs16r128-89,25,30,9.72,7520,4
cvs16r128-89,25,30,15.37,7598,5
cvs16r128-89,25,30,9.34,7524,6
cvs16r128-89,25,30,15.03,7544,7
cvs16r128-89,25,30,16.40,7527,8
cvs16r128-89,25,30,4.89,7517,9
cvs16r128-89,2,40,17.37,803,0
cvs16r128-89,2,40,16.76,802,1
cvs16r128-89,2,40,17.80,802,2
cvs16r128-89,2,40,16.83,802,3
cvs16r128-89,2,40,18.53,802,4
cvs16r128-89,2,40,15.37,803,5
cvs16r128-89,2,40,19.72,802,6
cvs16r128-89,2,40,19.78,803,7
cvs16r128-89,2,40,22.97,803,8
cvs16r128-89,2,40,18.95,802,9
eilA101-2,2,5,26.71,106,0
eilA101-2,2,5,26.71,122,1
eilA101-2,2,5,26.71,104,2
eilA101-2,2,5,27.03,139,3
eilA101-2,2,5,26.71,108,4
eilA101-2,2,5,26.71,130,5
eilA101-2,2,5,26.71,127,6
eilA101-2,2,5,26.71,108,7
eilA101-2,2,5,26.71,102,8
eilA101-2,2,5,26.71,127,9
eilA101-2,5,5,26.71,313,0
eilA101-2,5,5,23.05,325,1
eilA101-2,5,5,16.02,279,2
eilA101-2,5,5,26.71,278,3
eilA101-2,5,5,26.71,282,4
eilA101-2,5,5,26.71,278,5
eilA101-2,5,5,26.71,284,6
eilA101-2,5,5,26.71,299,7
eilA101-2,5,5,26.71,308,8
eilA101-2,5,5,26.71,404,9
eilA101-2,10,5,16.02,580,0
eilA101-2,10,5,16.02,611,1
eilA101-2,10,5,16.02,584,2
eilA101-2,10,5,16.02,581,3
eilA101-2,10,5,26.71,566,4
eilA101-2,10,5,16.02,558,5
eilA101-2,10,5,26.71,640,6
eilA101-2,10,5,26.71,642,7
eilA101-2,10,5,23.05,664,8
eilA101-2,10,5,16.02,692,9
eilA101-2,15,5,16.02,884,0
eilA101-2,15,5,16.02,964,1
eilA101-2,15,5,16.02,891,2
eilA101-2,15,5,23.05,871,3
eilA101-2,15,5,16.02,887,4
eilA101-2,15,5,16.02,848,5
eilA101-2,15,5,26.71,920,6
eilA101-2,15,5,16.02,954,7
eilA101-2,15,5,16.02,875,8
eilA101-2,15,5,26.40,1120,9
eilA101-2,20,5,16.02,1239,0
eilA101-2,20,5,16.02,1188,1
eilA101-2,20,5,16.02,1191,2
eilA101-2,20,5,16.02,1188,3
eilA101-2,20,5,26.71,1157,4
